trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
f37e3a68-0185-675e-5e1c-75da04424256,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:39:04.304544Z,292.00,0.0100,0.9900,no
fe7e985c-f939-416a-fff2-55035fea914e,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:38:49.718648Z,208.00,0.0100,0.9900,no
696ea8e5-0333-6527-deb7-fbcf97af63d1,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:38:39.307888Z,5.00,0.0200,0.9800,no
021a5118-83f3-68fb-ecf5-3d2d29558dd5,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:38:38.084059Z,5.00,0.0200,0.9800,no
9fc1b9c7-24a6-445d-fe82-b7bcd5732d09,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:36:53.376142Z,749.00,0.0900,0.9100,yes
909764f4-bd29-49c4-de77-ea3f043345c3,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:36:53.376142Z,700.00,0.1000,0.9000,yes
30fb635a-e2af-4ee8-d785-17fd33621394,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:36:53.376142Z,10.00,0.0800,0.9200,yes
c7fa4558-fcc2-612d-59ef-b996d82d74a1,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:28:13.182635Z,251.00,0.0900,0.9100,yes
7700171b-8ef4-642d-5d76-e7376ed27567,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:28:13.182635Z,670.00,0.0800,0.9200,yes
00068983-d566-691d-5577-070eacc1beca,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:28:13.182635Z,197.00,0.0900,0.9100,yes
86846fd4-778c-5bed-f341-1e217c742804,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:27:56.568369Z,500.00,0.0600,0.9400,yes
30d8350b-df1c-5c65-c7b3-845c47743d2f,KXNEXTNFLCOACH-ARI27-RRIV,2026-02-01T19:27:56.568369Z,1150.00,0.0800,0.9200,yes
