trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
2a047247-74d7-4bb9-c12f-2f4c3bcd48dc,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T06:59:06.532146Z,4.00,0.0100,0.9900,no
b7c5fd68-c377-7199-766a-cc348dc272e0,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T06:55:20.584166Z,15.00,0.0100,0.9900,no
ca938fcb-6f72-6374-2e2f-ffe741bb1b3a,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,1.00,0.0200,0.9800,yes
c507fb26-97c3-6550-18b6-e1e2b7146d0e,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,27.00,0.0100,0.9900,yes
c15dfeec-e234-63d4-2d25-b115355c206c,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,200.00,0.0100,0.9900,yes
b628eab5-2777-6c1d-35c4-2366c35e079a,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,35.00,0.0100,0.9900,yes
a85a11ce-58c6-60c9-13be-94614be98bab,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,19.00,0.0200,0.9800,yes
2fd9ca31-6272-64ec-230b-fc4a4568724a,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,241.00,0.0100,0.9900,yes
2e44c346-e10b-6f97-2549-3d4eb7808830,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,52.00,0.0100,0.9900,yes
2856251a-3cf5-6f34-3ea3-b910c1e26d87,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,105.00,0.0100,0.9900,yes
1f5e13da-a752-6a1c-3694-f824df8e998a,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,12.00,0.0100,0.9900,yes
1340f032-32b1-66ff-0946-dc4050bc5b03,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-11T04:46:25.482208Z,35.00,0.0100,0.9900,yes
9c31198f-a9b9-5c74-5c83-027317e42b87,KXNEXTTEAMNFL-26THENDRICKSON-LA,2026-03-10T23:48:14.838555Z,152.00,0.0100,0.9900,yes
