trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
505e4127-f6ab-66ea-8e5b-1606f1f94207,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-30T13:18:39.19671Z,36.00,0.0100,0.9900,no
ca0c28ab-3d0f-53ba-3685-1164cc37d76b,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T20:50:44.212805Z,14.00,0.0100,0.9900,no
a4b1a7e8-93ec-503f-e486-1d9e1d4f7b4c,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T20:36:17.328775Z,113.00,0.0200,0.9800,no
501bbb34-4890-7497-d48d-60cc2c770048,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T18:10:54.210146Z,63.00,0.0200,0.9800,no
b075638c-f674-6f27-ad57-ba0041ab07f0,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T18:10:52.990013Z,33.00,0.0200,0.9800,no
23b46965-28ec-6a17-f66c-cd0e8c0ee5b8,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T18:10:51.765792Z,4.00,0.0200,0.9800,no
e7d595a6-27e8-58cb-4c60-0dfd37c66a30,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T15:19:15.506808Z,17.00,0.0200,0.9800,no
9bd9cf13-52a8-49af-030f-2e8ef0ac8e8c,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T11:49:46.605385Z,1.00,0.0200,0.9800,no
eba20eb4-77c8-5d03-39ac-b27dd76a64f4,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T04:16:48.776845Z,9.00,0.0200,0.9800,no
285e3a7d-cf8c-5287-02c3-e04e84c9aff0,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T03:31:22.703885Z,3.00,0.0200,0.9800,no
973cecb5-1094-7f87-47fa-f000484d8c54,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T03:29:37.775331Z,38.00,0.0200,0.9800,no
5efc6e2a-c8a0-503f-ece2-3dd711c906ac,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-29T01:28:34.743918Z,4.00,0.0200,0.9800,no
e4369e09-8700-4a27-fcaa-b23f2e16fbb8,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:18:05.892288Z,2.00,0.0200,0.9800,no
52096832-ae98-4e8b-80cd-a35a91d59d90,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:18:04.670994Z,15.00,0.0200,0.9800,no
9e6e6b3f-079c-7d6b-7bc0-2b98f6e000d4,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:58.884043Z,2.00,0.0200,0.9800,no
90d3f21c-0370-6f33-d024-e4541bdcb798,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:57.654361Z,26.00,0.0200,0.9800,no
01e5c8b4-b2fc-65af-d5cd-327110c65d30,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:56.438428Z,28.00,0.0200,0.9800,no
cfddb65a-220c-7c23-bad1-fe978ba2e41c,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:55.216522Z,2.00,0.0200,0.9800,no
dcf35943-87dc-64cf-14d2-e9d4532eabc8,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:53.99277Z,2.00,0.0200,0.9800,no
16838d44-3198-5beb-df62-a12b434121a0,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:52.762124Z,2.00,0.0200,0.9800,no
379742b2-5cbc-4bd7-adb0-1e7e671d8278,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:45.265587Z,3.00,0.0200,0.9800,no
202a7320-5e74-63af-5179-22734e5dd248,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:18.521819Z,27.00,0.0200,0.9800,no
d1ba02c1-ae50-7353-3a64-96a3b2268648,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:17.286574Z,3.00,0.0200,0.9800,no
ec6c5ca5-b478-43e7-4b81-027a406d7f54,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T20:06:16.054569Z,3.00,0.0200,0.9800,no
fe224988-3c04-612f-d686-03a94795c955,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T18:51:02.410374Z,100.00,0.0300,0.9700,yes
c2316b57-8601-67fe-c37c-b9f1b52fdb11,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T18:51:02.410374Z,100.00,0.0300,0.9700,yes
77f721c3-198f-6579-c55f-7268a743f177,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T18:51:02.410374Z,25.00,0.0300,0.9700,yes
051aa02c-273d-6409-e433-7a288efeeda4,KXNCAAMBNEXTCOACH-NCST26-TSTE,2026-03-28T18:51:02.410374Z,31.00,0.0300,0.9700,yes
