trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
33decf9c-f476-52bc-6158-e22cb3954117,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T12:59:08.111938Z,6.00,0.0100,0.9900,no
3cf0460e-eb5e-6b58-071c-3afddbadf7db,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T12:58:38.656483Z,6.00,0.0100,0.9900,no
c9f6f6cb-9096-4328-8d96-7b4acf6bc6af,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T12:58:21.297873Z,474.00,0.0100,0.9900,no
6a959773-7191-7fc4-ef0c-018501628886,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T08:12:55.77262Z,6.00,0.0200,0.9800,no
aee3902b-1765-75d2-d34d-e4cf64a2fa95,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T07:55:39.514656Z,6.00,0.0200,0.9800,no
c773d717-7a06-658e-9be4-094f97136e4d,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T07:40:13.51455Z,6.00,0.0200,0.9800,no
6a2cadad-2347-47df-ac4a-3e8c7a2a8263,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T07:24:45.803209Z,5.00,0.0200,0.9800,no
2ead266d-eb49-7146-6df7-ab6032b07d14,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T07:09:25.237418Z,5.00,0.0200,0.9800,no
3aff9132-9b94-709e-4234-72abc7f85326,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T06:54:23.951157Z,5.00,0.0200,0.9800,no
3c0a2216-c638-513a-1825-27ce6b5784bc,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T06:39:21.35678Z,5.00,0.0200,0.9800,no
8f872c83-b63d-6004-21ea-4fe1aadd2092,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T06:24:16.852562Z,5.00,0.0200,0.9800,no
73455c1a-35dd-6ada-cc03-a9fe2ebbdb2c,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T06:09:04.473629Z,5.00,0.0200,0.9800,no
16b1263d-c66f-779e-cd39-cad721611557,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T05:53:57.889588Z,5.00,0.0200,0.9800,no
53bdb18d-8b3c-61c9-68d6-c6a0a2c8d0b6,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T05:38:52.389912Z,5.00,0.0200,0.9800,no
c645c260-5147-436f-a3fa-f44e92813d8b,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T05:23:33.867721Z,5.00,0.0200,0.9800,no
36d6ef5a-a765-4a00-6963-396718875e99,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T05:08:15.449689Z,5.00,0.0200,0.9800,no
55d579e1-f4d7-547d-c125-a68c88c6ced2,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T04:52:51.720367Z,5.00,0.0200,0.9800,no
f157b443-08bf-4215-64b6-5947ed6693c0,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T04:37:40.395502Z,5.00,0.0200,0.9800,no
c9f2377f-6d36-4aed-4dc7-69fffb0331f1,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T04:22:29.972576Z,5.00,0.0200,0.9800,no
8ebdd3d8-91ca-7c57-003e-43c53aed4c5b,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T04:07:15.489563Z,5.00,0.0200,0.9800,no
49fe513f-afc6-5312-b50d-c587e6437bb0,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T03:52:11.129064Z,5.00,0.0200,0.9800,no
682bf4f2-c75f-60b0-28f9-f3674848c293,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T03:37:11.564333Z,5.00,0.0200,0.9800,no
634f6b4b-74a0-653d-f45c-b21a920b1649,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T03:22:14.688238Z,5.00,0.0200,0.9800,no
330b5401-e44a-5775-6bad-cbe6a6ca72c3,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T03:07:31.994539Z,5.00,0.0200,0.9800,no
c6a436b7-9d9c-446d-148d-929d2dd717f7,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T02:52:43.569131Z,5.00,0.0200,0.9800,no
f665fa55-888c-446f-e915-83c794eeabf7,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T02:37:48.704402Z,5.00,0.0200,0.9800,no
8a0889bd-7041-6256-4bc3-7e457ee15f9a,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T02:22:58.622345Z,5.00,0.0200,0.9800,no
1be13208-cf43-565e-c735-68f5e44df56e,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T02:08:05.165572Z,5.00,0.0200,0.9800,no
a1d0dbb8-3221-75ad-1337-f51d3eb700af,KXNEXTTEAMNFL-26JPHILLIPS-CLE,2026-03-09T01:54:27.632555Z,10.00,0.0200,0.9800,no
