trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
8bfe5f17-b5c8-6ae3-c4a3-31af0b5bcd89,KXLDPSEATS-26FEB08-240-249,2026-02-13T07:32:14.535727Z,93.00,0.0100,0.9900,yes
c3392552-3308-604f-3593-8cfd2f74b4fd,KXLDPSEATS-26FEB08-240-249,2026-02-12T21:32:14.858001Z,187.00,0.0100,0.9900,yes
f58fa80f-5b20-660f-86b6-8fcea6a2c9ed,KXLDPSEATS-26FEB08-240-249,2026-02-12T20:21:40.117602Z,4392.00,0.0100,0.9900,yes
d48f1b1b-ce38-401b-3366-ed6861d2f7c5,KXLDPSEATS-26FEB08-240-249,2026-02-11T18:21:21.405192Z,1870.00,0.0100,0.9900,yes
62df3d22-e0dc-5b8b-6381-52cb1911080d,KXLDPSEATS-26FEB08-240-249,2026-02-09T20:25:56.819341Z,93.00,0.0100,0.9900,yes
2f0f396d-838b-436e-0477-24881ef355ae,KXLDPSEATS-26FEB08-240-249,2026-02-09T00:49:55.437243Z,9185.00,0.0100,0.9900,yes
10159d04-10a8-4b17-188a-19cd2bf68519,KXLDPSEATS-26FEB08-240-249,2026-02-09T00:49:55.437243Z,166.00,0.0100,0.9900,yes
995de612-32ab-66c6-a2b2-71edfc2decaa,KXLDPSEATS-26FEB08-240-249,2026-02-08T23:51:59.46423Z,815.00,0.0100,0.9900,yes
f97be25f-78a1-6bcc-1ca8-d693fd88170c,KXLDPSEATS-26FEB08-240-249,2026-02-08T16:53:04.375682Z,10.00,0.0100,0.9900,yes
f04608bc-bef8-6fa8-1029-71b19d72c06f,KXLDPSEATS-26FEB08-240-249,2026-02-08T16:53:04.375682Z,815.00,0.0100,0.9900,yes
661c2f7a-c7f8-6a08-389e-07a41cf35da3,KXLDPSEATS-26FEB08-240-249,2026-02-08T16:53:04.375682Z,16.00,0.0100,0.9900,yes
c87aba4a-bebb-5a36-2c36-be60cd813fc3,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:44:05.082858Z,31.00,0.0100,0.9900,no
3b59bf6a-f0b2-509a-1faa-6c9381451c34,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:44:05.082858Z,786.00,0.0100,0.9900,no
4b46ae37-be1e-42ba-a0b0-1ae2d0c57f10,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:43:19.542648Z,3.00,0.0100,0.9900,no
998a0005-42b6-6da2-7fca-89d1cf6fa584,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:43:08.979613Z,97.00,0.0100,0.9900,no
87221888-6236-4512-9cf3-4de2c5097e9c,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:40:07.114316Z,4.00,0.0100,0.9900,no
d110d538-6706-7116-059f-1269336ed6f8,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:36:17.248304Z,11.00,0.0100,0.9900,no
9a9ac724-02f2-5dd6-a935-59c9c5c4b7a8,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:33:12.141499Z,25.00,0.0100,0.9900,no
cfd0c386-2b7e-465a-2a09-f2b5e4d50ccc,KXLDPSEATS-26FEB08-240-249,2026-02-08T13:32:52.543222Z,15.00,0.0100,0.9900,no
a19c51b8-6c3e-717e-dd4a-fa32bfd50130,KXLDPSEATS-26FEB08-240-249,2026-02-08T11:36:02.428933Z,9.00,0.0100,0.9900,no
bbb73148-3dd6-61de-b15a-e6ee5281ab54,KXLDPSEATS-26FEB08-240-249,2026-02-08T11:26:44.870781Z,7.00,0.0100,0.9900,no
b68c9fdb-20da-5e76-4ae8-0bf35da2c03c,KXLDPSEATS-26FEB08-240-249,2026-02-08T11:13:33.1677Z,6.00,0.0100,0.9900,no
79b192e1-835e-6106-80aa-34379a177ca4,KXLDPSEATS-26FEB08-240-249,2026-02-08T11:11:37.188709Z,1.00,0.0100,0.9900,no
611f91dd-7db6-4562-4a57-4d0cd9bca958,KXLDPSEATS-26FEB08-240-249,2026-02-08T10:09:13.817055Z,3.00,0.0100,0.9900,no
0a21443f-57fa-53ba-5f1b-7e64e7201a7c,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:53:01.657738Z,2.00,0.0100,0.9900,no
7ef47ee3-44de-64f6-b11e-f5c01579e6b4,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:53:00.436323Z,4.00,0.0100,0.9900,no
cbefd468-aeca-5ba6-e9a1-6881a7a914bc,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:52:59.173526Z,3.00,0.0100,0.9900,no
a1ab0e0d-d38a-6716-7e8c-5011a31526f0,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:52:22.94747Z,5.00,0.0100,0.9900,no
8f1cb8d7-970e-5ed6-1a61-3783a8c1b55c,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:52:21.713705Z,4.00,0.0100,0.9900,no
397118dc-f83a-662a-c29f-eb9429072c34,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:52:20.491121Z,3.00,0.0100,0.9900,no
d197a647-3556-604e-e161-61f9fc858720,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:52:19.262293Z,6.00,0.0100,0.9900,no
1de1d41b-6eae-731e-25a9-58c47c669498,KXLDPSEATS-26FEB08-240-249,2026-02-08T09:52:19.2619Z,6.00,0.0100,0.9900,no
2afb6675-4056-7543-bffe-ba8a71cfea41,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:45:19.262298Z,100.00,0.0200,0.9800,no
014cc43e-736b-7d71-bdf7-34cc026c7b13,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:45:19.262298Z,919.00,0.0200,0.9800,no
6fd98d7e-4c7b-4a99-5363-71e4ae95ce9b,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:43:31.995289Z,12.00,0.0200,0.9800,no
090bd315-c27b-776d-f1d3-e923968a600b,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:43:30.766882Z,2.00,0.0200,0.9800,no
d2e110d0-04df-686d-7b0d-cc35bcdb005b,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:43:29.545376Z,6.00,0.0200,0.9800,no
71775115-57e7-5ff5-1fa5-62047d01e68f,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:43:28.321259Z,9.00,0.0200,0.9800,no
d8881c10-a73b-5c69-3b9d-7fe6219a4797,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:43:27.090041Z,1.00,0.0200,0.9800,no
0f07073b-415f-7b9d-17dc-bf67d16bd68b,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:43:25.861674Z,3.00,0.0200,0.9800,no
abd8e1fe-4157-554d-e163-91da4de39507,KXLDPSEATS-26FEB08-240-249,2026-02-08T07:41:53.923009Z,6.00,0.0200,0.9800,no
f074b901-d4b7-4c31-a5e5-a5ce257015c3,KXLDPSEATS-26FEB08-240-249,2026-02-08T06:48:34.643579Z,36.00,0.0200,0.9800,no
d6bb4e1b-56df-7ad1-8f44-92e29ab8f47b,KXLDPSEATS-26FEB08-240-249,2026-02-08T06:27:28.152078Z,3.00,0.0200,0.9800,no
2a9d680e-5d97-54a9-e482-9a7fb7a3a104,KXLDPSEATS-26FEB08-240-249,2026-02-08T06:26:45.741712Z,31.00,0.0300,0.9700,yes
3408f75d-d71b-60d9-832f-654b5619df53,KXLDPSEATS-26FEB08-240-249,2026-02-08T05:11:19.532855Z,3.00,0.0200,0.9800,no
a6597eff-ef23-6869-9566-26993edbd0f8,KXLDPSEATS-26FEB08-240-249,2026-02-08T02:09:01.451983Z,156.00,0.0300,0.9700,yes
ddeb680a-9f43-4d6d-1bd8-ebefd4ea0478,KXLDPSEATS-26FEB08-240-249,2026-02-07T19:01:08.443885Z,15.00,0.0300,0.9700,yes
7bdb1628-df01-42bf-ced1-cdb9daf01ba9,KXLDPSEATS-26FEB08-240-249,2026-02-07T00:26:46.738343Z,2.00,0.0300,0.9700,no
d1d5fc8f-b372-7fcd-10a9-1cdc5476a423,KXLDPSEATS-26FEB08-240-249,2026-02-06T18:26:12.966493Z,150.00,0.0400,0.9600,yes
987ab370-04e2-712d-efa0-a6e3ad36911b,KXLDPSEATS-26FEB08-240-249,2026-02-06T08:33:20.636231Z,110.00,0.0400,0.9600,yes
709271a6-81f6-4ec9-914a-18f62e25d913,KXLDPSEATS-26FEB08-240-249,2026-02-06T07:55:30.302814Z,150.00,0.0400,0.9600,yes
6772d704-514e-6971-5867-d80c103b6ddb,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:53.386239Z,500.00,0.0400,0.9600,yes
512cb6a5-d9d3-46d9-0548-24e5b446979c,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:50.326458Z,50.00,0.0500,0.9500,no
44322884-ab44-43c0-1f22-f0953cb5da2e,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:50.326458Z,1000.00,0.0400,0.9600,no
3acdea1a-0897-481c-1a4b-50991d826494,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:50.326458Z,2.00,0.0400,0.9600,no
e550a2ce-23a9-4406-2870-9ddc11d52a2b,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:37.921264Z,5.00,0.0500,0.9500,yes
9b4a2f03-f9c4-43ba-1235-4d1f2d895bde,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:37.921264Z,24.00,0.0500,0.9500,yes
7c2f44ba-7710-40aa-3dfe-4bd1597d7483,KXLDPSEATS-26FEB08-240-249,2026-02-06T05:19:37.921264Z,80.00,0.0500,0.9500,yes
