trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
6d6ed1c7-f4fc-66b7-d91d-4629288db228,KXGOVTXNOMD-26-CBEL,2026-03-03T22:10:45.979527Z,467.00,0.0100,0.9900,yes
94b8cf44-fc8f-4e3b-cd25-ac8496b62a44,KXGOVTXNOMD-26-CBEL,2026-02-11T08:36:41.015631Z,31.00,0.0300,0.9700,yes
b92c1d71-3f53-671f-be3b-69191b221af8,KXGOVTXNOMD-26-CBEL,2026-02-11T04:47:52.75283Z,31.00,0.0300,0.9700,yes
b9d4b315-e451-5696-6550-1514e669bc7e,KXGOVTXNOMD-26-CBEL,2026-01-30T05:04:29.580797Z,15.00,0.0600,0.9400,yes
a479a5be-071a-6529-4fed-26ca3a80df6d,KXGOVTXNOMD-26-CBEL,2026-01-26T00:31:18.261106Z,187.00,0.0500,0.9500,yes
d6fb7adf-cb30-4ed8-5706-07ac52228404,KXGOVTXNOMD-26-CBEL,2026-01-10T20:21:26.63352Z,21.00,0.0800,0.9200,yes
b8c46307-03d3-4479-606f-3cf8d092763b,KXGOVTXNOMD-26-CBEL,2026-01-10T20:21:26.63352Z,4.00,0.0700,0.9300,yes
b5e57476-fa1f-5d3d-fbee-1ac5b232859f,KXGOVTXNOMD-26-CBEL,2026-01-10T02:33:50.077318Z,6.00,0.0700,0.9300,yes
2cec765f-e030-4862-ee03-3fc6c59418d8,KXGOVTXNOMD-26-CBEL,2025-12-27T13:19:34.503089Z,11.00,0.0800,0.9200,yes
