trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
35555872-1fc6-7967-0134-c8fc1d32c075,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T16:33:44.308432Z,1.00,0.0200,0.9800,no
3040a489-2ec2-49bb-93e5-034508071771,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T16:30:55.983133Z,4.00,0.0200,0.9800,no
ae62e65c-9fa7-5fb2-33ad-e5902bc61d63,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T16:15:51.720525Z,4.00,0.0200,0.9800,no
d4bdd6b1-52a3-4ea0-63ff-66416defd5e8,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T16:04:17.211767Z,35.00,0.0100,0.9900,no
0a6b55b5-099f-41e0-9ee8-a0694ae6ee14,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T15:49:18.817406Z,4.00,0.0100,0.9900,no
5c24f2bb-fb22-43ea-4d57-91417be6bfe8,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T15:32:08.540734Z,5.00,0.0200,0.9800,no
dfd3c0e0-4a77-4ce4-1dbc-dae0cd5eaf18,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T15:25:53.043439Z,5.00,0.0100,0.9900,no
f8efb684-2bbb-765e-b60f-01ed63b7e73d,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T15:25:53.020403Z,5.00,0.0200,0.9800,no
47a90a7c-fc08-422b-f6b2-c6dad345e23c,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T15:05:29.254391Z,5.00,0.0200,0.9800,no
45c9f36d-5724-41ec-3412-6441cc47d8cf,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T14:48:45.620788Z,4.00,0.0200,0.9800,no
3845319a-3e81-526e-4889-0fe6f5c5edb0,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T14:43:07.410219Z,1.00,0.0200,0.9800,no
c5520771-a3f5-71e6-cb5f-fbcdbda02b10,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T13:16:21.015131Z,4.00,0.0200,0.9800,no
afde2cd8-2940-7b4e-db89-e7201580c57d,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T13:16:21.015131Z,5.00,0.0300,0.9700,no
7b63b0c8-8d8d-42ae-91cf-5f51b4f36d48,KXNEXTTEAMNFL-26MEVANS-ATL,2026-03-09T12:23:55.121074Z,5.00,0.0200,0.9800,no
