trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
c87e4cdc-d317-6596-5ab1-7ec3ebf5eba5,KXNCAAF-26-LV,2025-11-09T03:21:57.134877Z,500.00,0.0100,0.9900,yes
000a34d8-d66b-48ba-2917-2a4304b1adc5,KXNCAAF-26-LV,2025-11-05T14:55:07.977451Z,187.00,0.0100,0.9900,yes
6f751241-8957-52ae-32a4-349759aed6e1,KXNCAAF-26-LV,2025-11-02T06:26:18.596934Z,116.00,0.0100,0.9900,yes
3bc7c9e0-bcd3-5276-6f68-13bad515eb5d,KXNCAAF-26-LV,2025-10-30T03:02:31.643002Z,393.00,0.0100,0.9900,yes
1c0a058f-0fc8-5356-5055-65bdfd910b5a,KXNCAAF-26-LV,2025-10-30T03:02:31.643002Z,607.00,0.0100,0.9900,yes
b6b743de-c524-7bc2-4bee-6e40a105b616,KXNCAAF-26-LV,2025-10-29T22:26:28.776138Z,200.00,0.0100,0.9900,yes
ee3eb1b4-1574-535a-04dd-faa6e4611c06,KXNCAAF-26-LV,2025-10-23T03:18:09.280996Z,93.00,0.0100,0.9900,yes
cdfc2516-fd2c-601e-2761-854f61033962,KXNCAAF-26-LV,2025-10-19T23:11:03.356933Z,1000.00,0.0100,0.9900,yes
733a6dea-00d1-60b3-7503-4901e6b5be6d,KXNCAAF-26-LV,2025-10-18T03:57:49.074201Z,2.00,0.0200,0.9800,yes
6bd9a445-4125-7aa7-f7fc-04589e37aa9d,KXNCAAF-26-LV,2025-10-18T02:29:55.143644Z,100.00,0.0200,0.9800,yes
2ec40c99-247d-784f-75bf-cc3d7cf69969,KXNCAAF-26-LV,2025-10-18T02:25:09.146641Z,421.00,0.0200,0.9800,yes
d5a24c57-bb61-421a-acb7-ca5bf3df70aa,KXNCAAF-26-LV,2025-10-18T01:57:08.311635Z,55.00,0.0100,0.9900,yes
ce1452c6-c1ae-4d25-9704-9d0d84b1f34a,KXNCAAF-26-LV,2025-10-18T01:57:08.311635Z,6582.00,0.0100,0.9900,yes
9dcb5390-f370-451a-b1a6-48eff07f7566,KXNCAAF-26-LV,2025-10-18T01:57:08.311635Z,5600.00,0.0100,0.9900,yes
