trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
7a027e38-d351-430e-9acd-2d3a6b439394,KXSECENERGY-26DEC31-PB,2024-12-13T05:18:04.713152Z,25.00,0.0100,0.9900,yes
e62e685d-87d6-4364-a42e-f51c2426fb6f,KXSECENERGY-26DEC31-PB,2024-12-06T23:04:09.839014Z,250.00,0.0100,0.9900,yes
73c57520-4e48-4b27-9652-0a919f308843,KXSECENERGY-26DEC31-PB,2024-11-16T22:45:09.89206Z,93.00,0.0100,0.9900,yes
1c8f2db8-14db-44cb-9a77-77e9d3439ac1,KXSECENERGY-26DEC31-PB,2024-11-16T21:12:54.569014Z,469.00,0.0100,0.9900,no
f6a21e5d-01a9-4612-bed2-68d3a810a89d,KXSECENERGY-26DEC31-PB,2024-11-16T21:12:48.838907Z,31.00,0.0100,0.9900,no
814d98c7-678b-4547-8116-0ca3b27c7ba8,KXSECENERGY-26DEC31-PB,2024-11-16T21:12:48.838907Z,60.00,0.0100,0.9900,no
c112430f-a23e-455d-9446-4077c99002b8,KXSECENERGY-26DEC31-PB,2024-11-16T21:11:44.92997Z,20.00,0.0100,0.9900,no
ef1c3579-2635-48ba-9503-85f0b7ba2b1a,KXSECENERGY-26DEC31-PB,2024-11-16T21:08:55.59499Z,20.00,0.0100,0.9900,no
24511f44-a26a-49c7-b283-9688a86818b1,KXSECENERGY-26DEC31-PB,2024-11-16T18:08:51.634656Z,100.00,0.0200,0.9800,yes
cfac72be-85f4-42f9-8047-e7f834fe4422,KXSECENERGY-26DEC31-PB,2024-11-16T03:48:26.420959Z,55.00,0.0100,0.9900,no
cd17605f-1318-46ce-8271-7f6706c04640,KXSECENERGY-26DEC31-PB,2024-11-16T03:18:25.849212Z,36.00,0.0100,0.9900,no
f40c8bc7-024f-4d3a-b9f6-cd37b48b8d80,KXSECENERGY-26DEC31-PB,2024-11-16T02:13:55.429068Z,43.00,0.0300,0.9700,yes
9d40957e-858e-43f4-86ff-9f4d193c4936,KXSECENERGY-26DEC31-PB,2024-11-16T01:18:04.191961Z,12.00,0.0200,0.9800,no
019bebfc-ac8c-421d-b7e5-c9da24fb156e,KXSECENERGY-26DEC31-PB,2024-11-16T01:14:57.046961Z,1.00,0.0800,0.9200,yes
ef49af30-a369-4e56-a66f-fd4b95b16755,KXSECENERGY-26DEC31-PB,2024-11-16T01:14:47.807577Z,4.00,0.0500,0.9500,yes
221332ce-b4cf-4566-88a7-1629a0c6c173,KXSECENERGY-26DEC31-PB,2024-11-16T01:08:38.457895Z,200.00,0.0100,0.9900,no
213afa29-b5f5-4b54-bfff-bd0aea7735d0,KXSECENERGY-26DEC31-PB,2024-11-16T01:08:38.457895Z,420.00,0.0100,0.9900,no
bf391044-46fb-49aa-9d27-66c1143c17ef,KXSECENERGY-26DEC31-PB,2024-11-16T01:05:50.373186Z,36.00,0.0500,0.9500,yes
32478f26-e07e-4432-9d33-f759b7dacf19,KXSECENERGY-26DEC31-PB,2024-11-16T01:05:50.373186Z,1.00,0.0500,0.9500,yes
12c124bd-0f58-4d90-b5b7-d601a2a60161,KXSECENERGY-26DEC31-PB,2024-11-16T00:47:22.697214Z,1.00,0.0100,0.9900,no
dde16aa8-dc13-4601-b69b-f80ed2dc1ace,KXSECENERGY-26DEC31-PB,2024-11-16T00:41:06.512646Z,16.00,0.0100,0.9900,no
f8ab0791-41be-46f9-8dbe-a8115212d994,KXSECENERGY-26DEC31-PB,2024-11-16T00:25:50.394476Z,5.00,0.0100,0.9900,no
d3f05544-9736-45e5-a86f-be87756e2d83,KXSECENERGY-26DEC31-PB,2024-11-15T23:15:18.699001Z,375.00,0.0500,0.9500,yes
ec8ad0a0-2b4d-465f-9fa9-0c7f38e27c34,KXSECENERGY-26DEC31-PB,2024-11-15T21:46:44.401459Z,1.00,0.0400,0.9600,yes
d7fdac2c-96a0-4c5f-ba30-2b8d17c972ae,KXSECENERGY-26DEC31-PB,2024-11-15T21:18:54.664736Z,20.00,0.0300,0.9700,yes
f635de41-f168-444a-b8cd-4f67a8f51912,KXSECENERGY-26DEC31-PB,2024-11-15T20:06:27.704518Z,15.00,0.0100,0.9900,no
4a0fb30a-9430-471b-9b09-82a7d3474d9a,KXSECENERGY-26DEC31-PB,2024-11-15T20:06:27.704518Z,4.00,0.0100,0.9900,no
3c6513f9-cfb3-4c57-b624-701acdb2c736,KXSECENERGY-26DEC31-PB,2024-11-15T20:06:03.266469Z,627.00,0.0200,0.9800,yes
f67e1fa7-de9f-410f-b249-c8c510660a5b,KXSECENERGY-26DEC31-PB,2024-11-15T05:35:49.790912Z,8.00,0.0900,0.9100,yes
eee75a24-9697-46e0-9e68-c54c1b84f2f3,KXSECENERGY-26DEC31-PB,2024-11-15T04:49:42.791245Z,80.00,0.0600,0.9400,no
f95c3db4-bbdb-404b-9ce9-a067132d0c53,KXSECENERGY-26DEC31-PB,2024-11-15T01:52:30.210569Z,11.00,0.0800,0.9200,yes
436ec8d2-53f9-4658-81c0-32ae366a9626,KXSECENERGY-26DEC31-PB,2024-11-14T20:49:34.914195Z,2.00,0.0700,0.9300,yes
a89d4f01-686b-488d-b010-f531ae3713bd,KXSECENERGY-26DEC31-PB,2024-11-14T18:41:34.656645Z,168.00,0.0300,0.9700,no
0ff2245a-0465-41f7-b81d-bfddda4b7187,KXSECENERGY-26DEC31-PB,2024-11-14T18:41:34.656645Z,332.00,0.0300,0.9700,no
6f8a4611-ef37-4081-b24a-9b937ddcb7da,KXSECENERGY-26DEC31-PB,2024-11-14T16:18:10.089395Z,180.00,0.0400,0.9600,yes
4563d3a7-5120-4f9e-94c6-33b2a780caed,KXSECENERGY-26DEC31-PB,2024-11-14T03:34:19.060733Z,828.00,0.0300,0.9700,no
f3f440b4-c69d-4d1a-86c5-bbd41ff95d58,KXSECENERGY-26DEC31-PB,2024-11-12T16:17:22.910394Z,6.00,0.1000,0.9000,yes
514a906c-8c33-4921-9f30-3e31eb39512a,KXSECENERGY-26DEC31-PB,2024-11-12T16:17:22.910394Z,52.00,0.1000,0.9000,yes
0fdd5f74-7945-4394-816d-be3d0e41217c,KXSECENERGY-26DEC31-PB,2024-11-12T16:17:22.910394Z,28.00,0.0600,0.9400,yes
03d856cb-a22a-4f50-adf6-8470514a55cb,KXSECENERGY-26DEC31-PB,2024-11-12T13:06:59.767177Z,564.00,0.0400,0.9600,no
1d634530-0d18-44e0-aac6-033413799497,KXSECENERGY-26DEC31-PB,2024-11-12T02:47:02.062028Z,72.00,0.0600,0.9400,yes
c7afd9cf-53ea-4e0a-97af-5180c581829a,KXSECENERGY-26DEC31-PB,2024-11-10T18:08:07.253195Z,50.00,0.0400,0.9600,no
b39e6020-02f5-4671-8220-fafe1c744c1a,KXSECENERGY-26DEC31-PB,2024-11-10T06:21:29.622377Z,30.00,0.0900,0.9100,yes
b302ce08-05e0-4e8a-8a60-13e5c33818a1,KXSECENERGY-26DEC31-PB,2024-11-10T06:21:29.622377Z,19.00,0.1000,0.9000,yes
dd51c0a3-8ef1-4e6c-8622-1612a0ac0dcc,KXSECENERGY-26DEC31-PB,2024-11-09T15:45:05.889577Z,50.00,0.0700,0.9300,yes
c5517936-b541-4e54-93bc-d7be034db159,KXSECENERGY-26DEC31-PB,2024-11-09T15:45:05.889577Z,246.00,0.1400,0.8600,yes
ae5330ce-4ef7-4874-8389-f0668bd0b105,KXSECENERGY-26DEC31-PB,2024-11-09T15:45:05.889577Z,1000.00,0.0800,0.9200,yes
25215a75-d3ef-4cbc-9ec3-95269ce8b243,KXSECENERGY-26DEC31-PB,2024-11-09T15:45:05.889577Z,1000.00,0.0700,0.9300,yes
a84336c0-9729-4eda-b518-0790d56705f4,KXSECENERGY-26DEC31-PB,2024-11-09T12:34:26.435976Z,1240.00,0.0300,0.9700,no
3d7e7242-9e29-44f3-a51a-7874c99effea,KXSECENERGY-26DEC31-PB,2024-11-09T12:34:20.087379Z,50.00,0.0400,0.9600,no
