trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
8c22ee96-becf-5a6a-becc-b0ee7c86fc01,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-14T22:38:54.650214Z,391.00,0.0100,0.9900,yes
2eccc34b-7d79-5282-9305-87aeec1b94af,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-14T22:38:54.650214Z,76.00,0.0100,0.9900,yes
45495d19-c309-780a-4ada-410545bce923,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-10T06:16:55.411318Z,93.00,0.0100,0.9900,yes
bea2ea68-1539-55e2-6e31-6a9de3774023,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-09T21:21:03.222947Z,3.00,0.0100,0.9900,yes
b162d22b-98f9-70c2-306b-7fcb6afb9d07,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-09T15:36:07.973184Z,93.00,0.0100,0.9900,yes
b006d19f-39b5-65aa-26ce-9d906ae757bf,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-09T10:48:25.886753Z,46.00,0.0100,0.9900,yes
f3b8e180-6fe9-7976-7b92-54f224200197,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-09T04:17:30.505996Z,37.00,0.0100,0.9900,yes
d9fe8b65-f419-5aba-0d0d-13a82d993d5f,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-07T04:14:46.907434Z,886.00,0.0100,0.9900,yes
b68eb061-95b1-55be-2bee-cc05526a1d66,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-07T04:14:46.907434Z,49.00,0.0100,0.9900,yes
6895c062-4f15-63de-e972-d756475d40aa,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-06T02:31:23.433786Z,93.00,0.0100,0.9900,yes
7370b08b-c6f3-48e7-3272-f4c2fdbcdd6f,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T19:57:51.687214Z,50.00,0.0400,0.9600,yes
3d7f3400-da3b-4437-1a4b-2a279da3869c,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T19:57:51.687214Z,92.00,0.0800,0.9200,yes
fe132211-fc66-63af-d87e-506368278690,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T19:18:24.945119Z,50.00,0.0100,0.9900,yes
c2ee1dbe-5a80-6921-e657-27609fb2b05d,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T19:18:24.945119Z,180.00,0.0400,0.9600,yes
52058145-0542-6d40-c762-e3b7ed5e91e5,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T19:18:24.945119Z,300.00,0.0500,0.9500,yes
28216ffa-cd9e-6a17-ecbb-84be88b6fc4e,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T19:18:24.945119Z,3.00,0.2100,0.7900,yes
7b8c1a79-36db-79e4-0626-88f771b75e6f,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T17:31:49.607015Z,1.00,0.0100,0.9900,no
7956059e-037c-6831-e983-78d0e0e16c01,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T17:31:18.564712Z,70.00,0.0400,0.9600,yes
b5900347-69ca-777d-7da7-6f2ae4694cd0,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T16:42:17.658879Z,1.00,0.9500,0.0500,yes
a2c8ba48-2a0a-763e-7391-d404d421d36a,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T16:42:17.658879Z,250.00,0.0100,0.9900,yes
34764434-0132-795c-6ec5-e04364ed365a,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-02-05T16:42:17.658879Z,50.00,0.0100,0.9900,yes
fe168572-81d6-6b2c-57e6-f997e8b686e6,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-01-28T15:00:58.460769Z,25.00,0.0100,0.9900,no
5e797b4f-9a72-6d88-09d2-ba64ce1f999e,KXNJ11SPECIAL2ND-26FEB05-2ND-JSTR,2026-01-28T15:00:43.49043Z,25.00,0.0100,0.9900,no
