trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
fb22e57a-70f6-448a-a6ea-92a6f06045a2,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T02:06:30.241904Z,23.00,0.0400,0.9600,yes
609bc9d3-bbae-47e3-6d6f-8f69ce6f8b96,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T01:48:52.199348Z,500.00,0.0400,0.9600,no
9e8eb44d-6940-6ef8-6b7e-c1fe236d1da8,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T00:16:18.129187Z,41.00,0.0200,0.9800,no
5f03151a-8cf2-6655-5e9e-62645c46c53d,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T00:16:18.129187Z,398.00,0.0100,0.9900,no
8304d5d1-04f2-4ad1-422f-c1e77d7f6d9d,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T00:07:25.1582Z,89.00,0.0100,0.9900,no
90529ede-6200-4ff1-648a-45757e250699,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T00:06:49.880832Z,1.00,0.0200,0.9800,no
c911b6fe-d452-6373-ca20-632302a7fcdd,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T00:06:04.90544Z,2.00,0.0200,0.9800,no
23e7c441-b076-67c1-c419-fc455d44475d,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-23T00:06:04.90544Z,13.00,0.0100,0.9900,no
ef775977-3850-4fcb-d7d6-dd3c7cb2d804,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T20:00:18.993987Z,300.00,0.5800,0.4200,yes
52860473-cb57-4ec6-ea7c-42df7723addb,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T20:00:18.993987Z,3.00,0.5700,0.4300,yes
46a4080c-ac33-6135-4001-7ca202d21a48,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:55:16.874544Z,200.00,0.1400,0.8600,yes
b7204838-4e24-4870-bb95-1443381acc31,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:55:11.281225Z,5.00,0.1400,0.8600,yes
d5ba7923-9e3f-5535-067d-6e6220ee5ceb,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:52:28.150464Z,190.00,0.0900,0.9100,yes
bbc44468-8b04-572b-0036-1235d70049c2,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:52:28.150464Z,10.00,0.0900,0.9100,yes
0092e384-d6a7-7a05-499c-5c6c72dda40f,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:52:19.365678Z,10.00,0.0900,0.9100,yes
2197fd1c-6cab-4b80-add0-6e1fbe6cd3da,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:52:11.655181Z,8.00,0.0900,0.9100,yes
ade69150-0cd9-4ef5-7bca-f992931e619a,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:50:12.899229Z,10.00,0.0900,0.9100,yes
5a0dae58-eed1-5fe7-1789-0407ffad1a11,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:49:38.044843Z,15.00,0.0800,0.9200,yes
23994324-4f8d-5fd3-b3fb-b854026425c1,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:49:32.791239Z,10.00,0.0800,0.9200,yes
686dd01e-b03d-7ccb-1790-be0cf4f47265,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:49:18.111005Z,10.00,0.0800,0.9200,yes
dccdf355-943d-6859-821a-8f621567eb62,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-22T19:48:14.1276Z,50.00,0.0600,0.9400,no
40c792c0-c327-6700-993b-61fde4762794,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-18T16:22:27.152386Z,900.00,0.0300,0.9700,no
0c6e6215-9f0e-6720-b64f-532f01ab9107,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-18T16:22:27.152386Z,200.00,0.0300,0.9700,no
b1da89a6-3768-4472-3afe-62385d532fe5,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-18T14:30:42.49234Z,187.00,0.0500,0.9500,yes
ac9e7379-2384-47be-c4ba-56def48ebe3d,KXMOVPARISRUNOFF-26MAR22-EGRE-P12,2026-03-17T22:36:15.153905Z,1000.00,0.0500,0.9500,yes
