trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
21419906-063e-44bd-18b5-816c92879294,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-27T13:57:27.792972Z,12.00,0.0100,0.9900,yes
10da112a-47e6-74b9-ee33-585f84815898,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T11:30:24.140532Z,762.00,0.0100,0.9900,yes
30e115c7-6842-66f1-1b88-7689e6560e78,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T05:09:59.364635Z,18.00,0.0100,0.9900,yes
a3a9871f-7d2e-65e5-c2e4-7b3316562798,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T04:16:12.330632Z,650.00,0.0100,0.9900,yes
1d861741-0e8b-6b39-c26a-bf890a09f256,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T04:16:12.330632Z,50.00,0.0100,0.9900,yes
b6059435-05ab-532a-54c7-678fbcaf7fba,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T01:33:52.685239Z,50.00,0.0200,0.9800,yes
924aa40f-f5cb-70c6-652f-2baa414e694e,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T01:13:15.599151Z,288.00,0.0200,0.9800,yes
7e99db37-638d-5c5a-c97b-41836d3f42f7,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-24T00:18:10.795648Z,500.00,0.0200,0.9800,yes
461fbbd0-4b8d-778e-355b-9f7d1ced9273,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:57:18.624411Z,3000.00,0.0200,0.9800,yes
9e8fa586-7981-59b8-4f4c-34bece479bdc,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:46:11.598782Z,13.00,0.0200,0.9800,no
428332c1-3dc9-400c-3aca-281cfb4dbabc,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:45:45.520363Z,5.00,0.0200,0.9800,no
ae21dfb1-3b1d-7584-dfc8-dfcba8b9df60,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:42:28.448462Z,62.00,0.0200,0.9800,no
6d074263-6551-7164-c11e-7bf1392070c4,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:42:06.570629Z,1.00,0.0200,0.9800,no
f939ba9a-7191-70d4-ed35-836aa9917744,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:31:51.447796Z,1.00,0.0200,0.9800,no
bc3deea4-6459-4294-dabb-6d4a231c0c34,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:30:24.666469Z,1.00,0.0200,0.9800,no
0a123b3a-c4a5-5008-91d5-4f0cdab3903c,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:29:36.633876Z,1.00,0.0200,0.9800,no
b069c10f-4d75-7dec-65e2-2fab6c1a125c,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:28:22.902054Z,896.00,0.0200,0.9800,no
c9970b8b-2d07-6a9f-fb6f-4b48b53a2fea,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:26:27.409129Z,11.00,0.0200,0.9800,yes
5da349cf-60de-6d18-ddbd-164ad56ad18d,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:26:27.409129Z,8.00,0.0200,0.9800,yes
59d8c7b7-241f-65e6-d532-fa95e8bc5a7e,KXELECTIONMOVAZ7S-25SEP23-P75,2025-09-23T23:26:27.409129Z,1.00,0.0200,0.9800,yes
