trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
cdcfaae0-89a5-484a-b02e-816225fd44d4,KXSECAGRO-26-DEC31-RFK,2025-02-02T22:04:18.408239Z,56.00,0.0100,0.9900,yes
77ab31cf-4db0-40b5-a98c-f69f8ee876d3,KXSECAGRO-26-DEC31-RFK,2025-01-14T16:35:49.529875Z,93.00,0.0100,0.9900,yes
093f4906-acd0-43f8-8296-1e24cdd210ae,KXSECAGRO-26-DEC31-RFK,2024-12-14T02:34:05.214507Z,467.00,0.0100,0.9900,yes
8583e81b-da36-4775-bb48-9ae20c1b1a01,KXSECAGRO-26-DEC31-RFK,2024-12-13T05:06:59.917959Z,25.00,0.0100,0.9900,yes
aa48a05a-0c4f-4f06-92c5-95c51eb803f4,KXSECAGRO-26-DEC31-RFK,2024-12-09T04:09:10.236826Z,43.00,0.0100,0.9900,yes
f5c1173a-edce-433e-b3a6-5582ec571c5c,KXSECAGRO-26-DEC31-RFK,2024-12-08T04:58:35.147657Z,103.00,0.0100,0.9900,yes
ffa7199a-3710-4faa-9e77-2cdc5b9ee48c,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,123.00,0.0100,0.9900,yes
cabb126a-e2a1-462b-86d5-e137ade0cb1d,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,200.00,0.0100,0.9900,yes
b169039d-e8e2-4fa1-a735-0745edb14f59,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,7823.00,0.0100,0.9900,yes
ae7f0b5a-e0dc-4af1-be3f-cddda4004f70,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,200.00,0.0100,0.9900,yes
8f744fbf-f264-4d69-9757-cb7d08d0fcf1,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,127.00,0.0100,0.9900,yes
874f4354-e917-4c07-92f1-511fcbbc5bb7,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,172.00,0.0100,0.9900,yes
73ddf4f9-a41b-480c-8d2b-96924c245deb,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,100.00,0.0100,0.9900,yes
5c943814-fecf-43bd-a5a7-3936075fce36,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,200.00,0.0100,0.9900,yes
49d4c89a-2021-4b9b-88e3-d7f30afa609c,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,200.00,0.0100,0.9900,yes
07d55394-112d-4642-8201-1ba97b2915c0,KXSECAGRO-26-DEC31-RFK,2024-12-03T05:39:11.451278Z,200.00,0.0100,0.9900,yes
eed51a6c-b0f2-4ca3-a390-e30b94c7af7d,KXSECAGRO-26-DEC31-RFK,2024-11-25T14:53:18.670198Z,50.00,0.0100,0.9900,yes
d5261f2f-0a8f-4107-a363-a33612f37be0,KXSECAGRO-26-DEC31-RFK,2024-11-23T20:32:57.651432Z,23.00,0.0100,0.9900,no
3be099c7-2c1c-43c3-b414-31edb353e7c0,KXSECAGRO-26-DEC31-RFK,2024-11-23T17:19:47.320167Z,100.00,0.0100,0.9900,no
c6bdc3a9-95d1-459b-b38b-77a7ba034bbc,KXSECAGRO-26-DEC31-RFK,2024-11-23T17:10:04.750911Z,100.00,0.0200,0.9800,yes
bedee85d-ff3c-4fe8-a9d7-4d3e1d01eb2f,KXSECAGRO-26-DEC31-RFK,2024-11-23T17:10:04.750911Z,226.00,0.0200,0.9800,yes
9c4d631c-96c3-4dc6-b8c6-c319c2ab915d,KXSECAGRO-26-DEC31-RFK,2024-11-23T17:10:04.750911Z,100.00,0.0200,0.9800,yes
69152646-e3cb-4797-b817-bfec63bd9d2e,KXSECAGRO-26-DEC31-RFK,2024-11-23T17:10:04.750911Z,22.00,0.0200,0.9800,yes
30c404c5-d755-44b1-adc8-0b4efef1f5cf,KXSECAGRO-26-DEC31-RFK,2024-11-23T17:10:04.750911Z,111.00,0.0200,0.9800,yes
f7cddab8-f474-488a-9cf3-d581a99c8655,KXSECAGRO-26-DEC31-RFK,2024-11-22T18:48:51.441709Z,18321.00,0.0100,0.9900,no
5037afb5-d812-4365-b287-659bef75e0af,KXSECAGRO-26-DEC31-RFK,2024-11-22T18:48:51.441709Z,1111.00,0.0100,0.9900,no
421b5b1c-0538-4d26-8b13-e1a894b99727,KXSECAGRO-26-DEC31-RFK,2024-11-22T18:48:51.441709Z,198.00,0.0100,0.9900,no
689bfb7a-4f7a-40e2-8eac-962680e4d82c,KXSECAGRO-26-DEC31-RFK,2024-11-21T17:49:25.905556Z,1.00,0.0100,0.9900,no
ec22906e-90cb-4867-99da-54c5c8137e4f,KXSECAGRO-26-DEC31-RFK,2024-11-21T02:51:46.178163Z,425.00,0.0100,0.9900,no
3ebd5956-232f-400b-a33e-828f033b4dc4,KXSECAGRO-26-DEC31-RFK,2024-11-20T19:53:21.831801Z,233.00,0.0100,0.9900,no
