trade_id,ticker,created_time,count_fp,yes_price_dollars,no_price_dollars,taker_side
475ff2c7-8082-4641-125f-b3ca9902bb97,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-11-09T12:21:08.115292Z,10.00,0.0100,0.9900,yes
dafdcd80-0eb1-5ec1-99df-eb029b9fa3ae,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-11-04T14:43:56.971758Z,1.00,0.0800,0.9200,yes
1cc806f3-c509-72f1-1895-8f9ad46e1bbd,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-11-01T04:03:25.850098Z,100.00,0.0500,0.9500,yes
bb2aaa63-1e84-47fe-78a4-815a4145ac62,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-28T02:51:02.539089Z,32.00,0.0600,0.9400,yes
6ec19855-a681-41e9-4dbf-a203437a6e14,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-28T02:51:02.539089Z,250.00,0.0700,0.9300,yes
497388bb-c271-4733-1e67-722ff89d5870,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-26T17:23:19.775332Z,250.00,0.0700,0.9300,no
483adfed-8f2e-4b77-3457-57685d08f621,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-26T17:23:19.775332Z,32.00,0.0800,0.9200,no
0a1b5027-9d02-656a-d89d-75b20fb00614,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-23T11:44:14.307858Z,94.00,0.1500,0.8500,yes
53d6dc1f-622e-4342-933e-66280967e72c,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-23T00:57:45.981218Z,20.00,0.1500,0.8500,yes
a78555ec-e89b-7ba9-2ac1-7116f18149bd,KXLOUDOUNMOVVAGOV-25NOV04-N44,2025-10-23T00:57:31.878425Z,10.00,0.1200,0.8800,yes
